"Name","State","Notes","User","Tags","Created","Runtime","Sweep","activation","batch_size","batches","cnn_architecture","device","dp","emb_projection","emb_training","final_metric","gamma","gradient_clip","hidden_size","lr","lr_scheduler","model","n_kernel","num_of_params","optimizer","pad_idx","proj_size","random_emb","scheduler","seq_len","use_normalization","vocab_size","_VALID_DICT_FIELDS","_dict_dtype_to_str","_dict_torch_dtype_to_str","_n_gpu","_no_sync_in_gradient_accumulation","_setup_devices","accelerator_config.even_batches","accelerator_config.non_blocking","accelerator_config.split_batches","accelerator_config.use_configured_state","accelerator_config.use_seedable_sampler","adafactor","adam_beta1","adam_beta2","adam_epsilon","auto_find_batch_size","average_tokens_across_devices","batch_eval_metrics","bf16","bf16_full_eval","data_dir","dataloader_drop_last","dataloader_num_workers","dataloader_persistent_workers","dataloader_pin_memory","dataloader_prefetch_factor","ddp_timeout","ddp_timeout_delta","debug","default_optim","disable_tqdm","distributed_state","do_eval","do_predict","do_train","dropout_probs","embedding_dimension","eval_batch_size","eval_dataset_batches","eval_delay","eval_do_concat_batches","eval_on_start","eval_steps","eval_strategy","eval_use_gather_object","fp16","fp16_backend","fp16_full_eval","fp16_opt_level","framework","freeze_embedding_layer","freeze_first_x_layers","fsdp","fsdp_config.min_num_params","fsdp_config.xla","fsdp_config.xla_fsdp_grad_ckpt","fsdp_config.xla_fsdp_v2","fsdp_min_num_params","full_determinism","get_process_log_level","get_warmup_steps","gradient_accumulation_steps","gradient_checkpointing","group_by_length","half_precision_backend","hub_always_push","hub_private_repo","hub_strategy","ignore_data_skip","include_for_metrics","include_inputs_for_metrics","include_num_input_tokens_seen","include_tokens_per_second","is_torch_greater_or_equal_than_2_8","jit_mode_eval","l2_alpha","label_smoothing_factor","labels","learning_rate","length_column_name","load_best_model_at_end","local_process_index","local_rank","log_level","log_level_replica","log_on_each_node","logging_dir","logging_first_step","logging_nan_inf_filter","logging_steps","logging_strategy","lr_scheduler_type","lstm_hidden_dimension","main_process_first","max_grad_norm","max_seq_length","max_steps","model_type","mp_parameters","n_gpu","no_bias","no_cuda","num_lstm_layers","num_train_epochs","optim","output_dir","overwrite_cache","overwrite_output_dir","parallel_mode","past_index","per_device_eval_batch_size","per_device_train_batch_size","place_model_on_device","prediction_loss_only","process_index","project","push_to_hub","random_init","ray_scope","remove_unused_columns","report_to","restore_callback_states_from_checkpoint","run_name","save_on_each_node","save_only_model","save_safetensors","save_steps","save_strategy","seed","set_dataloader","set_evaluate","set_logging","set_lr_scheduler","set_optimizer","set_push_to_hub","set_save","set_testing","set_training","should_log","should_save","skip_memory_metrics","task","to_dict","to_json_string","to_sanitized_dict","torch_compile","tpu_metrics_debug","trackio_space_id","train_batch_size","use_cpu","use_ipex","use_legacy_prediction_loop","use_liger_kernel","use_mps_device","warmup_ratio","warmup_steps","weight_decay","world_size","final_test_acc","final_test_loss","norm","test_acc","test_loss","train_acc","train_loss","epoch","eval_f1.max","eval_loss.min","eval_precision.max","eval_recall.max","test_f1","test_precision","test_recall","training_f1.max","training_loss.min","training_precision.max","training_recall.max"
"dark-puddle-4210","finished","-","","cv03","2025-10-27T13:16:07.000Z","156","","relu","64","5000","B","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4403216269883243","1.0716306350447915","0.12324053049087524","0.44691383200860674","1.068960163843771","0.4363636374473572","1.0880104303359983","","","","","","","","","","","",""
"misunderstood-plasma-4209","finished","-","","cv03","2025-10-27T13:13:26.000Z","182","","relu","64","5000","A","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4489579048606899","1.0680445841142348","0.12249822914600372","0.44862205022040047","1.062899370601669","0.45454543828964233","1.0879381895065308","","","","","","","","","","","",""
"hardy-glitter-4208","finished","-","","cv03","2025-10-27T13:13:24.000Z","165","","relu","64","5000","C","cuda:0","","false","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7231977581977844","0.8421467751056164","0.5984403491020203","0.724678752951121","0.8383909994989981","0.7999999523162842","0.8066095113754272","","","","","","","","","","","",""
"summer-armadillo-4206","finished","-","","cv03","2025-10-27T13:13:23.000Z","163","","relu","64","5000","C","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4541212466213253","1.0681131886435555","0.04084625095129013","0.4531779528128034","1.0647698200166458","0.4363636374473572","1.0893518924713137","","","","","","","","","","","",""
"gentle-shadow-4207","finished","-","","cv03","2025-10-27T13:13:23.000Z","162","","relu","64","5000","A","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4329258366064592","1.0731397317006035","0.10457339137792589","0.433842333954132","1.073212287305394","0.5636363625526428","1.053476333618164","","","","","","","","","","","",""
"avid-firebrand-4205","finished","-","","cv03","2025-10-27T13:13:21.000Z","156","","relu","64","5000","B","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4328187133048798","1.0734357983915956","0.056871961802244186","0.42869610568428784","1.0720060924611667","0.4363636374473572","1.0646710395812988","","","","","","","","","","","",""
"azure-glitter-4204","finished","-","","cv03","2025-10-27T13:07:52.000Z","175","","relu","64","5000","B","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7221865145476548","0.8409689402246808","1.018580675125122","0.7279010292157125","0.8351084566765722","0.7636363506317139","0.8181653022766113","","","","","","","","","","","",""
"dulcet-wood-4203","finished","-","","cv03","2025-10-27T13:07:48.000Z","166","","relu","64","5000","A","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7211752708975252","0.8446485471058559","0.7447637915611267","0.7226626237542713","0.8412605565809554","0.7090908885002136","0.8259603977203369","","","","","","","","","","","",""
"glad-valley-4202","finished","-","","cv03","2025-10-27T13:07:47.000Z","160","","relu","64","5000","C","cuda:0","","true","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7213123886735289","0.8440129781936432","0.4668465554714203","0.7258986285688348","0.8390445887810525","0.8545454144477844","0.7781832814216614","","","","","","","","","","","",""
"helpful-puddle-4201","finished","-","","cv03","2025-10-27T13:07:46.000Z","164","","relu","64","5000","B","cuda:0","","false","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7193434630240594","0.8437506148031542","0.32689762115478516","0.7198776985420791","0.8400997236544984","0.781818151473999","0.8175857663154602","","","","","","","","","","","",""
"lilac-leaf-4200","finished","-","","cv03","2025-10-27T13:07:46.000Z","169","","relu","64","5000","A","cuda:0","","false","true","","","0.5","","0.0001","","mean","64","6031003","","","100","false","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7192620493315317","0.8457028044687285","0.8629828691482544","0.7255142305611636","0.8381562738567011","0.8363636136054993","0.7643469572067261","","","","","","","","","","","",""
"polar-durian-4199","finished","-","","cv03","2025-10-27T13:02:15.000Z","165","","relu","64","5000","C","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4465004972644619","1.0706699636432675","0.07204292714595795","0.44234616225331674","1.0676843220157846","0.3999999761581421","1.092544674873352","","","","","","","","","","","",""
"revived-planet-4198","finished","-","","cv03","2025-10-27T13:02:14.000Z","156","","relu","64","5000","B","cuda:0","","false","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4328422804812451","1.0733614576446426","0.12691673636436462","0.4339678517111544","1.0722899761645246","0.4363636374473572","1.0667383670806885","","","","","","","","","","","",""
"vocal-dawn-4197","finished","-","","cv03","2025-10-27T13:01:50.000Z","161","","relu","64","5000","A","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43642019767027634","1.0718510200927307","0.08676250278949738","0.4396377242956644","1.0688383718408965","0.3999999761581421","1.07974112033844","","","","","","","","","","","",""
"decent-spaceship-4196","finished","-","","cv03","2025-10-27T13:01:50.000Z","183","","relu","64","5000","B","cuda:0","","true","false","","","0.5","","0.0001","","mean","64","6031003","","","100","true","","100","","20000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.43958890396398265","1.0725109785586804","0.13512232899665833","0.4419284234482954","1.0700107534571843","0.38181817531585693","1.0792860984802246","","","","","","","","","","","",""
